NEWID,STATE,PSU,st_wgt,CALADJ45
05234612,06,NA,34025.628592390465,0.9956910557700813
05235182,06,S49B,15221.054996505756,0.690273387
05235392,06,S49A,42954.50416020386,1.5120477816375288
05235582,06,S49A,23443.54346215714,1.0070037341452245
05235672,06,NA,33856.35990520076,0.7835460256286828
05236022,06,S49A,19839.344156522067,0.8029227443279854
05236332,06,S49A,25922.12880960279,0.9002799646739227
05236482,06,NA,36161.746566729584,0.8369001535159162
05236552,06,NA,37560.86492741278,1.0034602905223382
05236662,06,NA,39627.92356781409,0.9412527487411467
05251781,06,S49B,8885.080205933902,0.792159036
05251981,06,S49E,14222.581800693726,1.016322182777379
05253081,06,S49E,11968.813854407697,0.8029227443279854
05253231,06,S49E,14806.858780905906,1.058073649859597
05253311,06,S49B,14164.535157155226,0.7835460256286828
05253631,06,NA,22632.613567611574,0.555303737
05253751,06,S49E,5478.473393565359,0.6369192587289625
05253911,06,NA,26720.56815095661,0.6369192587289625
05254011,06,S49C,13860.510601522978,0.8873107082380716
05254031,06,NA,23640.860373066946,0.555303737
05254411,06,S49A,27455.967905123347,1.6368703316172013
05254511,06,S49C,18643.02512,1.564317052878705
05254621,06,NA,34715.49569472848,0.8517639571272031
05254821,06,S49C,18641.255056277514,1.2844885035081774
05255451,06,S49B,21950.211622013052,0.9019113987266998
05256421,06,S49C,15423.603723132761,1.0627740248829638
05256861,06,S49B,13513.267647057619,0.6369192587289625
05257621,06,S49E,14266.836681990473,0.947157221
