NEWID,STATE,PSU,st_wgt,CALADJ45
05294284,NA,NA,41708.66636580867,1.1976589748849453
05294474,NA,NA,6876.901221076731,0.953073206
05294514,NA,NA,28595.898874996252,0.8122593039421429
05295034,NA,NA,20632.44667127837,1.4914845241883745
05295484,NA,NA,8135.127371551651,0.6082362895759333
05295554,NA,NA,26373.275659411665,0.7359821651646674
05295644,NA,NA,20183.17952650848,1.3472504198734474
05295754,NA,NA,44175.970931843025,1.3941785147535786
05295924,NA,NA,16890.367020915284,0.6082362895759333
05296394,NA,NA,30978.468312223587,1.0406758938063576
05296524,NA,NA,13700.83995291156,0.9993678483141577
05296814,NA,NA,47461.84760262791,1.8314263169093077
05296984,NA,NA,37676.56103614534,1.3093625766136823
05297604,NA,NA,37676.56103614534,1.3093625766136823
