NEWID,STATE,PSU,st_wgt,CALADJ45
04950522,48,S37B,21132.857937,1.2570018133
04950523,48,S37B,34463.13763,1.078721977
04950524,48,S37B,46451.439599,1.4408331487
04950741,48,S37A,29947.306552,0.7972256577
04950742,48,S37A,21955.393318,0.755910228
04950743,48,S37A,32575.976376,0.8251483261
04950744,48,S37A,34563.016854,0.8658497111
04950751,48,,45485.946495,1.1992514505
04950752,48,,31375.171451,0.9993815329
04950753,48,,64784.995628,1.5014446069
04950754,48,,28776.717018,0.6609002678
04951764,48,,33910.518873,0.9980106918
04951881,48,S37A,31381.731401,0.8354114054
04951882,48,S37A,21624.280381,0.7445102202
04951883,48,S37A,37101.668997,0.9397839597
04951884,48,S37A,32235.982945,0.8075544052
04952191,48,S37A,40601.047878,1.1717343108
04952194,48,S37A,57940.046901,1.4565735275
04952301,48,,48724.574272,1.0779198956
04952302,48,,23410.485368,0.908441887
04952303,48,,65054.20682,1.2605557935
04952304,48,,38910.48712,0.778104411
04952781,48,S37B,33334.189512,1.0948997152
04952782,48,S37B,26246.561578,0.8774840896
04952783,48,S37B,36046.638297,1.126575478
04952784,48,S37B,43635.374774,1.3487471097
04952851,48,S37B,50630.822847,1.66302749
04952852,48,S37B,21700.290693,1.3239725904
04952853,48,S37B,42558.521312,1.3300931447
04952854,48,S37B,40006.662928,1.236585483
04953271,48,,48115.830375,1.3974749257
04953272,48,,40246.445119,1.1556633681
04953273,48,,41427.458066,1.1768807788
04953274,48,,36787.870407,1.036039439
04953293,48,S37A,41836.594698,1.0597194597
04953484,48,S37A,66075.679563,1.6610978212
04953591,48,,78823.809323,1.7098945334
04953592,48,,67160.544919,1.4040169019
04953593,48,,59607.442914,1.2517949182
04953681,48,S37B,28074.531101,0.8984193134
